time,rwSpeed,eState,eSpeed,ePID,100,0,eD,pState,pEncoder,pLoadCellForce,pMotorCurrent,pControllerOutput,sState,sEncoder,sLoadCellForce,sMotorCurrent,sControllerOutput,sEncoderPID,sLoadCellPID,sLoadCellP,sLoadCellI,sLoadCellD
666484182,0,1,1904,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666494188,0,1,1898,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666504196,0,1,1891,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666514189,0,1,1884,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666524182,0,1,1879,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666534188,0,1,1868,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
666544182,0,1,1861,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
666554192,0,1,1861,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666564187,0,1,1865,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666574244,0,1,1872,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666584188,0,1,1876,0,0,0,0,4,5976,1,0,0,4,12194,-58,4,0,693,-100,-11,-88,0
666594182,0,1,1879,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666604185,0,1,1883,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666614180,0,1,1889,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
666624198,0,1,1888,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
666634191,0,1,1889,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
666644185,0,1,1891,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
666654182,0,1,1891,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
666664187,0,1,1892,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
666674197,0,1,1893,0,0,0,0,4,5976,1,2,0,4,12194,-58,0,0,693,-100,-11,-88,0
666684199,0,1,1891,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666694195,0,1,1884,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666704190,0,1,1877,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666714183,0,1,1872,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666724198,0,1,1867,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666734194,0,1,1858,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666744180,0,1,1854,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
666754182,0,1,1855,0,0,0,0,4,5975,1,2,1,4,12194,-58,1,0,693,-100,-11,-88,0
666764179,0,1,1850,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
666774194,0,1,1851,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
666784187,0,1,1849,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
666794180,0,1,1849,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
666804194,0,1,1847,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666814185,0,1,1849,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666824199,0,1,1859,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666834179,0,1,1860,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666844196,0,1,1863,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666854191,0,1,1867,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666864182,0,1,1874,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666874197,0,1,1876,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
666884190,0,1,1876,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
666894184,0,1,1873,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
666904185,0,1,1872,0,0,0,0,4,5976,1,1,0,4,12194,-58,0,0,693,-100,-11,-88,0
666914194,0,1,1871,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666924191,0,1,1871,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666934183,0,1,1871,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666944181,0,1,1871,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
666954194,0,1,1872,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
666964184,0,1,1872,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
666974198,0,1,1874,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
666984180,0,1,1875,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
666994185,0,1,1876,0,0,0,0,4,5976,1,2,0,4,12194,-58,0,0,693,-100,-11,-88,0
667004178,0,1,1876,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667014195,0,1,1876,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667024190,0,1,1876,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667034182,0,1,1875,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667044194,0,1,1875,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667054200,0,1,1873,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667064197,0,1,1876,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667074192,0,1,1878,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
667084194,0,1,1879,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
667094193,0,1,1885,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
667104183,0,1,1888,0,0,0,0,4,5975,1,3,1,4,12194,-58,0,0,693,-100,-11,-88,0
667114179,0,1,1892,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
667124199,0,1,1894,0,0,0,0,4,5976,1,2,0,4,12194,-58,0,0,693,-100,-11,-88,0
667134181,0,1,1889,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667144194,0,1,1888,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667154182,0,1,1885,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667164192,0,1,1882,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667174187,0,1,1875,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667184186,0,1,1873,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667194199,0,1,1873,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667204181,0,1,1874,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667214199,0,1,1879,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667224189,0,1,1879,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
667234187,0,1,1884,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
667244265,0,1,1888,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
667254184,0,1,1885,0,0,0,0,4,5976,1,1,0,4,12194,-58,0,0,693,-100,-11,-88,0
667264180,0,1,1880,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667274199,0,1,1873,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667284199,0,1,1865,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667294195,0,1,1861,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667304184,0,1,1843,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667314197,0,1,1840,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667324187,0,1,1833,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667334189,0,1,1826,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667344181,0,1,1817,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667354183,0,1,1810,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
667364196,0,1,1804,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
667374186,0,1,1800,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667384185,0,1,1792,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667394197,0,1,1807,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667404188,0,1,1815,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667414195,0,1,1823,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667424191,0,1,1833,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667434194,0,1,1855,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667444186,0,1,1864,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667454185,0,1,1865,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667464183,0,1,1867,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667474182,0,1,1868,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
667484179,0,1,1868,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
667494199,0,1,1867,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667504189,0,1,1867,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
667514187,0,1,1868,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667524181,0,1,1862,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667534195,0,1,1860,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667544189,0,1,1857,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667554181,0,1,1855,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667564199,0,1,1849,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667574191,0,1,1845,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667584182,0,1,1845,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667594180,0,1,1849,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667604181,0,1,1854,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
667614180,0,1,1854,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667624194,0,1,1856,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667634192,0,1,1859,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667644183,0,1,1863,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667654183,0,1,1863,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667664189,0,1,1863,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667674187,0,1,1862,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667684181,0,1,1865,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
667694180,0,1,1864,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667704192,0,1,1864,0,0,0,0,4,5976,1,1,0,4,12194,-58,0,0,693,-100,-11,-88,0
667714187,0,1,1865,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667724184,0,1,1864,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667734185,0,1,1862,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667744180,0,1,1863,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667754186,0,1,1861,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667764199,0,1,1861,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667774187,0,1,1860,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667784183,0,1,1864,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667794199,0,1,1867,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
667804181,0,1,1870,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667814178,0,1,1875,0,0,0,0,4,5976,1,1,0,4,12194,-58,0,0,693,-100,-11,-88,0
667824190,0,1,1877,0,0,0,0,4,5976,1,0,0,4,12194,-58,2,0,693,-100,-11,-88,0
667834194,0,1,1879,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667844192,0,1,1879,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667854192,0,1,1867,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667864189,0,1,1863,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667874187,0,1,1859,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667884190,0,1,1855,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667894187,0,1,1846,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667904180,0,1,1845,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667914255,0,1,1850,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667924195,0,1,1855,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
667934189,0,1,1865,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667944180,0,1,1869,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667954187,0,1,1874,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
667964185,0,1,1879,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667974200,0,1,1877,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667984198,0,1,1874,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
667994190,0,1,1869,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668004196,0,1,1867,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668014186,0,1,1862,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668024180,0,1,1860,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668034180,0,1,1863,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
668044181,0,1,1865,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
668054182,0,1,1875,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
668064193,0,1,1879,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
668074188,0,1,1881,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
668084193,0,1,1888,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668094190,0,1,1889,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668104188,0,1,1885,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668114188,0,1,1879,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668124184,0,1,1872,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668134182,0,1,1860,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668144194,0,1,1853,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668154186,0,1,1847,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
668164179,0,1,1843,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
668174213,0,1,1839,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
668184197,0,1,1834,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
668194190,0,1,1831,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668204185,0,1,1830,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668214200,0,1,1827,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668224191,0,1,1829,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668234180,0,1,1834,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
668244194,0,1,1843,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
668254190,0,1,1850,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
668264185,0,1,1863,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
668274200,0,1,1871,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668284193,0,1,1877,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668294186,0,1,1876,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668304199,0,1,1866,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668314189,0,1,1861,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668324224,0,1,1856,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668334199,0,1,1850,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
668344198,0,1,1846,0,0,0,0,4,5975,1,4,1,4,12194,-58,0,0,693,-100,-11,-88,0
668354189,0,1,1845,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
668364187,0,1,1851,0,0,0,0,4,5976,1,2,0,4,12194,-58,0,0,693,-100,-11,-88,0
668374199,0,1,1858,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668384191,0,1,1864,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668394182,0,1,1880,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668404182,0,1,1886,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668414197,0,1,1893,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668424181,0,1,1890,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
668434193,0,1,1887,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
668444188,0,1,1886,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
668454182,0,1,1884,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
668464179,0,1,1879,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
668474243,0,1,1876,0,0,0,0,4,5976,1,1,0,4,12194,-58,0,0,693,-100,-11,-88,0
668484182,0,1,1871,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668494194,0,1,1867,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668504180,0,1,1863,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668514179,0,1,1849,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668524199,0,1,1844,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668534194,0,1,1838,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668544187,0,1,1832,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668554189,0,1,1830,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668564182,0,1,1829,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668574182,0,1,1829,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668584220,0,1,1831,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
668594183,0,1,1831,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
668604196,0,1,1831,0,0,0,0,4,5975,1,4,1,4,12194,-58,0,0,693,-100,-11,-88,0
668614192,0,1,1834,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
668624270,0,1,1839,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
668634185,0,1,1845,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
668644178,0,1,1856,0,0,0,0,4,5976,1,1,0,4,12194,-58,0,0,693,-100,-11,-88,0
668654190,0,1,1858,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668664181,0,1,1866,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668674189,0,1,1870,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668684182,0,1,1873,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668694194,0,1,1875,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668704194,0,1,1874,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668714192,0,1,1876,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668724189,0,1,1878,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668734197,0,1,1880,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668744185,0,1,1880,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
668754190,0,1,1874,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
668764183,0,1,1863,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
668774260,0,1,1858,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
668784180,0,1,1853,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
668794198,0,1,1847,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
668804192,0,1,1843,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668814185,0,1,1851,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668824180,0,1,1858,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668834193,0,1,1867,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668844198,0,1,1879,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668854180,0,1,1888,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668864180,0,1,1896,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668874199,0,1,1893,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668884191,0,1,1885,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668894189,0,1,1877,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668904179,0,1,1874,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668914199,0,1,1867,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668924269,0,1,1854,0,0,0,0,4,5976,1,0,0,4,12194,-58,0,0,693,-100,-11,-88,0
668934184,0,1,1850,0,0,0,0,4,5975,1,0,1,4,12194,-58,0,0,693,-100,-11,-88,0
668944198,0,1,1843,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
668954193,0,1,1836,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
668964187,0,1,1833,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
668974183,0,1,1820,0,0,0,0,4,5975,1,2,1,4,12194,-58,0,0,693,-100,-11,-88,0
668984197,0,1,1813,0,0,0,0,4,5975,1,1,1,4,12194,-58,0,0,693,-100,-11,-88,0
668994188,0,1,1810,0,0,0,0,4,5976,1,2,0,4,12194,-58,0,0,693,-100,-11,-88,0
